"FundCode","FundName","ProductName","ClassName","Vintage","Manager","OneWeek","OneMonth","ThreeMonth","SixMonth","NineMonth","OneYear","TwoYear","ThreeYear","FiveYear","YTD","NetAssets","FundAssets","InceptionDate","MajorType","MinorType","BM","Flow1YAssetsCurrent","Flow1YAssetsCompare","Flow1YAssetsChange","Flow1YCashFlow","Flow1YShareCurrent","Flow1YShareCompare","Flow1YShareChange","Flow3YAssetsCurrent","Flow3YAssetsCompare","Flow3YAssetsChange","Flow3YCashFlow","Flow3YShareCurrent","Flow3YShareCompare","Flow3YShareChange","Risk1YMeanReturn","Risk1YStdDev","Risk1YAlpha","Risk1YBeta","Risk1YRSquare","Risk1YSharpe","Risk1YTreynor","Risk1YResidualRisk","Risk1YIR","Risk1YDownsideDev","Risk1YUpsideDev","Risk1YRiskNetAssets","Risk1YModifiedSharpe","Risk3YMeanReturn","Risk3YStdDev","Risk3YAlpha","Risk3YBeta","Risk3YRSquare","Risk3YSharpe","Risk3YTreynor","Risk3YResidualRisk","Risk3YIR","Risk3YDownsideDev","Risk3YUpsideDev","Risk3YRiskNetAssets","Risk3YModifiedSharpe","AllocationEquity","AllocationBond","AllocationFuturesLong","AllocationFuturesShort","AllocationOptionsLong","AllocationOptionsShort","AllocationFundSecurities","AllocationLiquidity","AllocationNetAssets","AllocationFundAssets","AllocationETF","AllocationEquityPct","AllocationBondPct","AllocationFuturesLongPct","AllocationFuturesShortPct","AllocationFundSecuritiesPct","AllocationLiquidityPct","AllocationETFPct"
"K55101BK7412","한국투자적격TDF알아서2030(주혼-재간접)(S)","한국투자적격TDF알아서2030(주혼-재간접)","(S)","2030","한국투자신탁운용","1.74","7.73","14.51","16.22","20.86","25.26","32.4","50.46","34.91","16.61","0.02","0.01","2017-12-11","해외기타","글로벌라이프싸이클","MSCI ACWI CR 50% + 종합채권01Y 50%","0.02","0.1","-0.08","-0.09","0","0","0","0.02","0.73","-0.71","-0.8","0","0","0","0.42","9.02","2.65","1.49","0.62","2.14","12.91","6.02","1.35","6.33","6.1","0.02","2.14","0.26","7.95","1.82","1.08","0.61","1.28","9.44","5","0.49","5.09","4.98","0.02","1.28","0","0","0","0","0","0","0.01","0","0.02","0.01","0.01","0","0","0","0","50","0","50"
"K55101BK7420","한국투자적격TDF알아서2030(주혼-재간접)(S-P)","한국투자적격TDF알아서2030(주혼-재간접)","(S-P)","2030","한국투자신탁운용","1.74","7.72","14.5","16.21","20.85","25.25","32.39","50.46","34.93","16.6","3.36","1.89","2017-11-15","해외기타","글로벌라이프싸이클","MSCI ACWI CR 50% + 종합채권01Y 50%","3.36","3.18","0.18","-0.55","0","0","0","3.36","2.84","0.52","-0.75","0","0","0","0.42","9.02","2.64","1.49","0.62","2.14","12.9","6.02","1.35","6.33","6.09","3.34","2.14","0.26","7.95","1.82","1.08","0.61","1.28","9.44","5","0.49","5.09","4.98","3.34","1.28","0","0","0","0","0","0","2.08","0.11","3.36","1.89","1.25","0","0","0","0","61.904762","3.27381","37.202381"
"K55101BK7446","한국투자적격TDF알아서2035(주혼-재간접)(A)","한국투자적격TDF알아서2035(주혼-재간접)","(A)","2035","한국투자신탁운용","1.85","8.15","15.38","17.92","23.45","28.39","35.57","56.31","38.67","18.23","4.19","2.09","2017-03-27","해외기타","글로벌라이프싸이클","MSCI ACWI CR 50% + 종합채권01Y 50%","4.19","3.94","0.25","-0.71","0","0","0","4.19","8.43","-4.24","-6.29","0","0.01","-0.01","0.47","9.98","2.89","1.69","0.65","2.17","12.84","6.76","1.56","6.82","7.11","4.16","2.17","0.28","9","1.79","1.25","0.63","1.27","9.2","5.64","0.66","5.45","5.89","4.16","1.27","0","0","0","0","0","0","2.48","0.14","4.19","2.09","1.64","0","0","0","0","59.188544","3.341289","39.140811"
"K55101BK7453","한국투자적격TDF알아서2035(주혼-재간접)(A-e)","한국투자적격TDF알아서2035(주혼-재간접)","(A-e)","2035","한국투자신탁운용","1.85","8.16","15.41","17.97","23.54","28.51","35.92","57.03","39.9","18.27","6.09","3.11","2017-07-12","해외기타","글로벌라이프싸이클","MSCI ACWI CR 50% + 종합채권01Y 50%","6.09","4.99","1.1","-0.28","0","0","0","6.09","5.42","0.67","-1.63","0","0","0","0.47","9.98","2.98","1.69","0.65","2.18","12.9","6.76","1.57","6.81","7.12","6.05","2.18","0.28","9","1.95","1.25","0.63","1.29","9.32","5.64","0.69","5.44","5.91","6.05","1.29","0","0","0","0","0","0","3.61","0.2","6.09","3.11","2.38","0","0","0","0","59.277504","3.284072","39.08046"
"K55101BK7461","한국투자적격TDF알아서2035(주혼-재간접)(C)","한국투자적격TDF알아서2035(주혼-재간접)","(C)","2035","한국투자신탁운용","1.85","8.13","15.29","17.73","23.15","27.97","34.68","54.77","36.37","18.07","2.2","1.13","2017-04-10","해외기타","글로벌라이프싸이클","MSCI ACWI CR 50% + 종합채권01Y 50%","2.2","1.59","0.61","0.14","0","0","0","2.2","2.04","0.16","-0.7","0","0","0","0.46","9.99","2.55","1.69","0.65","2.14","12.64","6.76","1.51","6.85","7.08","2.18","2.14","0.28","9.01","1.46","1.25","0.63","1.24","8.93","5.65","0.6","5.49","5.86","2.18","1.24","0","0","0","0","0","0","1.3","0.07","2.2","1.13","0.86","0","0","0","0","59.090909","3.181818","39.090909"
"K55101BK7479","한국투자적격TDF알아서2035(주혼-재간접)(C-e)","한국투자적격TDF알아서2035(주혼-재간접)","(C-e)","2035","한국투자신탁운용","1.85","8.15","15.37","17.88","23.39","28.3","35.47","56.26","38.74","18.19","1.1","0.78","2017-06-30","해외기타","글로벌라이프싸이클","MSCI ACWI CR 50% + 종합채권01Y 50%","1.1","2.6","-1.5","-1.85","0","0","0","1.1","2.84","-1.74","-2.63","0","0","0","0.47","9.99","2.82","1.69","0.65","2.16","12.8","6.76","1.55","6.83","7.1","1.39","2.16","0.28","9","1.78","1.25","0.63","1.27","9.19","5.64","0.66","5.45","5.89","1.39","1.27","0","0","0","0","0","0","0.65","0.04","1.1","0.78","0.43","0","0","0","0","59.090909","3.636364","39.090909"
"K55101BK7495","한국투자적격TDF알아서2035(주혼-재간접)(C-P)","한국투자적격TDF알아서2035(주혼-재간접)","(C-P)","2035","한국투자신탁운용","1.85","8.13","15.31","17.76","23.2","28.03","34.83","55.06","36.84","18.09","229.45","115.75","2017-03-08","해외기타","글로벌라이프싸이클","MSCI ACWI CR 50% + 종합채권01Y 50%","229.45","201.79","27.66","-25.31","0.07","0.11","-0.04","229.45","185.75","43.7","-46.56","0.07","0.17","-0.1","0.46","9.99","2.6","1.69","0.65","2.14","12.67","6.76","1.52","6.85","7.08","228.59","2.14","0.28","9","1.52","1.25","0.63","1.24","8.98","5.65","0.61","5.48","5.87","228.59","1.24","0","0","0","0","0","0","136.01","7.53","229.45","115.75","89.61","0","0","0","0","59.276531","3.281761","39.05426"
"K55101BK7503","한국투자적격TDF알아서2035(주혼-재간접)(C-R)","한국투자적격TDF알아서2035(주혼-재간접)","(C-R)","2035","한국투자신탁운용","1.85","8.14","15.33","17.81","23.28","28.15","35.13","55.63","37.76","18.14","600.35","299.4","2017-03-07","해외기타","글로벌라이프싸이클","MSCI ACWI CR 50% + 종합채권01Y 50%","600.35","472.87","127.47","-5.64","0.17","0.25","-0.08","600.35","412.29","188.06","-30.81","0.17","0.37","-0.2","0.46","9.99","2.7","1.69","0.65","2.15","12.73","6.76","1.53","6.84","7.09","597.68","2.15","0.28","9","1.65","1.25","0.63","1.26","9.08","5.65","0.63","5.47","5.88","597.68","1.26","0","0","0","0","0","0","355.86","19.71","600.35","299.4","234.47","0","0","0","0","59.275423","3.283085","39.055551"
"K55101BK7529","한국투자적격TDF알아서2035(주혼-재간접)(C-W)","한국투자적격TDF알아서2035(주혼-재간접)","(C-W)","2035","한국투자신탁운용","1.86","8.17","15.44","18.08","23.75","28.84","","","","18.35","0.03","0.02","2019-12-20","해외기타","글로벌라이프싸이클","MSCI ACWI CR 50% + 종합채권01Y 50%","0.03","0","0.03","0.03","0","0","0","0.03","0.03","0","-0.02","0","0","0","0.47","9.98","3.24","1.69","0.65","2.21","13.05","6.75","1.61","7.13","6.9","0.03","2.21","","","","","","","","","","","","","","0","0","0","0","0","0","0.02","0","0.03","0.02","0.01","0","0","0","0","66.666667","0","33.333333"
"K55101BK7537","한국투자적격TDF알아서2035(주혼-재간접)(S)","한국투자적격TDF알아서2035(주혼-재간접)","(S)","2035","한국투자신탁운용","1.85","8.16","15.41","17.98","23.55","28.53","35.99","57.2","40.2","18.28","0.16","0.08","2017-03-08","해외기타","글로벌라이프싸이클","MSCI ACWI CR 50% + 종합채권01Y 50%","0.16","0.11","0.05","0.02","0","0","0","0.16","0.32","-0.15","-0.23","0","0","0","0.47","9.98","3","1.69","0.65","2.18","12.91","6.76","1.58","6.81","7.12","0.16","2.18","0.29","9","1.99","1.25","0.63","1.3","9.35","5.64","0.69","5.43","5.91","0.16","1.3","0","0","0","0","0","0","0.1","0.01","0.16","0.08","0.06","0","0","0","0","62.5","6.25","37.5"
"K55101BK7545","한국투자적격TDF알아서2035(주혼-재간접)(S-P)","한국투자적격TDF알아서2035(주혼-재간접)","(S-P)","2035","한국투자신탁운용","1.85","8.16","15.41","17.98","23.56","28.54","36","57.22","40.24","18.28","4.32","2.07","2017-03-08","해외기타","글로벌라이프싸이클","MSCI ACWI CR 50% + 종합채권01Y 50%","4.32","4.03","0.29","-0.73","0","0","0","4.32","3.7","0.62","-1.17","0","0","0","0.47","9.98","3","1.69","0.65","2.18","12.91","6.76","1.58","6.81","7.12","4.26","2.18","0.29","9","1.99","1.25","0.63","1.3","9.35","5.64","0.69","5.43","5.91","4.26","1.3","0","0","0","0","0","0","2.56","0.14","4.32","2.07","1.69","0","0","0","0","59.259259","3.240741","39.12037"
"K55101BK8329","한국투자TDF알아서2020자(채혼-재간접)A","한국투자TDF알아서2020자(채혼-재간접)","A","2020","한국투자신탁운용","1.34","5.76","10.01","11.19","14.87","18.55","24.8","37.67","23.83","11.85","0.33","0.2","2017-03-17","해외기타","글로벌라이프싸이클","MSCI ACWI CR 50% + 종합채권01Y 50%","0.33","0.81","-0.48","-0.6","0","0","0","0.33","1.91","-1.58","-1.88","0","0","0","0.32","6.53","1.99","1.07","0.62","2.14","12.99","4.06","0.7","4.4","3.88","0.32","2.14","0.2","6.19","0.85","0.83","0.59","1.18","8.78","4.07","-0.11","4.15","4.01","0.32","1.18","0","0","0","0","0","0","0.32","0.01","0.33","0.2","0","0","0","0","0","96.969697","3.030303","0"
"K55101BK8337","한국투자TDF알아서2020자(채혼-재간접)(A-e)","한국투자TDF알아서2020자(채혼-재간접)","(A-e)","2020","한국투자신탁운용","1.35","5.77","10.04","11.25","14.96","18.67","25.05","38.08","24.45","11.9","1.07","0.67","2017-06-28","해외기타","글로벌라이프싸이클","MSCI ACWI CR 50% + 종합채권01Y 50%","1.07","0.79","0.28","0.12","0","0","0","1.07","0.59","0.48","0.2","0","0","0","0.32","6.52","2.09","1.07","0.62","2.15","13.08","4.06","0.72","4.39","3.89","1.07","2.15","0.2","6.19","0.95","0.83","0.59","1.19","8.91","4.07","-0.09","4.14","4.02","1.07","1.19","0","0","0","0","0","0","1.05","0.02","1.07","0.67","0","0","0","0","0","98.130841","1.869159","0"
"K55101BK8360","한국투자적격TDF알아서2025(채혼-재간접)(C-P)","한국투자적격TDF알아서2025(채혼-재간접)","(C-P)","2025","한국투자신탁운용","1.36","5.72","9.98","11.12","14.76","18.37","24.45","37.68","22.3","11.71","132.62","79.12","2017-03-09","해외기타","글로벌라이프싸이클","MSCI ACWI CR 50% + 종합채권01Y 50%","132.62","140.11","-7.49","-30.21","0.04","0.08","-0.04","132.62","144.84","-12.22","-56.76","0.04","0.13","-0.09","0.32","6.72","1.32","1.12","0.63","2.05","12.31","4.12","0.65","4.52","3.89","132.92","2.05","0.2","6.4","0.59","0.86","0.6","1.14","8.44","4.12","-0.11","4.15","4.12","132.92","1.14","0","0","0","0","0","0","87.6","3.64","132.62","79.12","43.86","0","0","0","0","66.053386","2.744684","33.071935"
"K55101BK8378","한국투자적격TDF알아서2025(채혼-재간접)(C-R)","한국투자적격TDF알아서2025(채혼-재간접)","(C-R)","2025","한국투자신탁운용","1.36","5.72","10","11.17","14.84","18.48","24.69","38.09","22.9","11.75","635.64","376.68","2017-03-07","해외기타","글로벌라이프싸이클","MSCI ACWI CR 50% + 종합채권01Y 50%","635.64","601.8","33.85","-70.77","0.18","0.32","-0.14","635.64","609.63","26.02","-172.28","0.18","0.55","-0.37","0.32","6.72","1.42","1.12","0.63","2.07","12.4","4.12","0.67","4.51","3.9","632.9","2.07","0.2","6.4","0.69","0.86","0.6","1.16","8.55","4.12","-0.09","4.14","4.13","632.9","1.16","0","0","0","0","0","0","419.87","17.46","635.64","376.68","210.21","0","0","0","0","66.054685","2.746838","33.070606"
"K55101BK8394","한국투자TDF알아서2020자(채혼-재간접)C","한국투자TDF알아서2020자(채혼-재간접)","C","2020","한국투자신탁운용","1.34","5.74","9.93","11.02","14.59","18.17","24","36.33","21.79","11.7","0.35","0.23","2017-05-19","해외기타","글로벌라이프싸이클","MSCI ACWI CR 50% + 종합채권01Y 50%","0.35","0.03","0.32","0.27","0","0","0","0.35","0.25","0.1","0.01","0","0","0","0.31","6.53","1.66","1.07","0.62","2.09","12.68","4.06","0.61","4.43","3.85","0.35","2.09","0.2","6.19","0.53","0.83","0.59","1.13","8.39","4.07","-0.19","4.16","4.01","0.35","1.13","0","0","0","0","0","0","0.35","0.01","0.35","0.23","0","0","0","0","0","100","2.857143","0"
"K55101BK8402","한국투자TDF알아서2020자(채혼-재간접)(C-e)","한국투자TDF알아서2020자(채혼-재간접)","(C-e)","2020","한국투자신탁운용","1.34","5.76","10","11.16","14.81","18.47","24.63","37.39","23.41","11.82","0.6","0.39","2017-06-28","해외기타","글로벌라이프싸이클","MSCI ACWI CR 50% + 종합채권01Y 50%","0.6","0.68","-0.07","-0.18","0","0","0","0.6","0.84","-0.24","-0.48","0","0","0","0.32","6.53","1.93","1.07","0.62","2.13","12.92","4.06","0.68","4.41","3.88","0.6","2.13","0.2","6.19","0.78","0.83","0.59","1.17","8.7","4.07","-0.13","4.16","4.01","0.6","1.17","0","0","0","0","0","0","0.59","0.01","0.6","0.39","0","0","0","0","0","98.333333","1.666667","0"
"K55101BK8428","한국투자TDF알아서2020자(채혼-재간접)C-P","한국투자TDF알아서2020자(채혼-재간접)","C-P","2020","한국투자신탁운용","1.34","5.74","9.94","11.04","14.63","18.22","24.09","36.49","22.05","11.72","93.12","57.2","2017-03-16","해외기타","글로벌라이프싸이클","MSCI ACWI CR 50% + 종합채권01Y 50%","93.12","98.38","-5.26","-21.07","0.03","0.05","-0.03","93.12","106.55","-13.43","-43.91","0.03","0.1","-0.07","0.31","6.53","1.71","1.07","0.62","2.09","12.72","4.06","0.63","4.43","3.85","93.24","2.09","0.2","6.19","0.56","0.83","0.59","1.13","8.44","4.07","-0.18","4.16","4.01","93.24","1.13","0","0","0","0","0","0","91.51","1.51","93.12","57.2","0","0","0","0","0","98.271048","1.621564","0"
"K55101BK8436","한국투자TDF알아서2020자(채혼-재간접)C-R","한국투자TDF알아서2020자(채혼-재간접)","C-R","2020","한국투자신탁운용","1.34","5.75","9.96","11.09","14.71","18.33","24.33","36.89","22.65","11.77","323.92","197.65","2017-03-07","해외기타","글로벌라이프싸이클","MSCI ACWI CR 50% + 종합채권01Y 50%","323.92","257.53","66.39","16.91","0.09","0.14","-0.05","323.92","248.59","75.32","-10.82","0.09","0.22","-0.13","0.32","6.53","1.81","1.07","0.62","2.11","12.81","4.06","0.65","4.42","3.86","321.66","2.11","0.2","6.19","0.66","0.83","0.59","1.15","8.56","4.07","-0.16","4.15","4.02","321.66","1.15","0","0","0","0","0","0","318.33","5.24","323.92","197.65","0","0","0","0","0","98.274265","1.617683","0"
"K55101BK8469","한국투자TDF알아서2020자(채혼-재간접)(C-W)","한국투자TDF알아서2020자(채혼-재간접)","(C-W)","2020","한국투자신탁운용","1.35","5.78","10.07","11.31","15.05","18.79","25.3","38.5","25.08","11.95","0.01","0.01","2018-03-13","해외기타","글로벌라이프싸이클","MSCI ACWI CR 50% + 종합채권01Y 50%","0.01","0.25","-0.23","-0.26","0","0","0","0.01","0.23","-0.21","-0.25","0","0","0","0.32","6.52","2.2","1.07","0.62","2.17","13.18","4.06","0.75","4.48","3.84","0.01","2.17","0.21","6.19","1.06","0.83","0.59","1.21","9.03","4.07","-0.06","4.15","4.01","0.01","1.21","0","0","0","0","0","0","0.01","0","0.01","0.01","0","0","0","0","0","100","0","0"
"K55101BK8477","한국투자TDF알아서2020자(채혼-재간접)(S)","한국투자TDF알아서2020자(채혼-재간접)","(S)","2020","한국투자신탁운용","1.35","5.8","10.13","11.42","15.23","19.06","25.86","39.43","25.8","12.05","","","2017-11-27","해외기타","글로벌라이프싸이클","MSCI ACWI CR 50% + 종합채권01Y 50%","0","0","0","0","0","0","0","0","0.02","-0.02","-0.02","0","0","0","0.33","6.52","2.42","1.07","0.62","2.2","13.39","4.05","0.8","4.45","3.86","0","2.2","0.21","6.19","1.28","0.83","0.59","1.25","9.3","4.07","-0.01","4.13","4.04","0","1.25","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"K55101BK8493","한국투자TDF알아서2020자(채혼-재간접)(S-P)","한국투자TDF알아서2020자(채혼-재간접)","(S-P)","2020","한국투자신탁운용","1.35","5.77","10.05","11.26","14.98","18.7","25.1","38.17","24.58","11.91","0.12","0.08","2017-11-15","해외기타","글로벌라이프싸이클","MSCI ACWI CR 50% + 종합채권01Y 50%","0.12","0.21","-0.09","-0.11","0","0","0","0.12","0.52","-0.4","-0.48","0","0","0","0.32","6.52","2.12","1.07","0.62","2.16","13.1","4.06","0.73","4.49","3.83","0.12","2.16","0.2","6.19","0.97","0.83","0.59","1.2","8.93","4.07","-0.08","4.16","4","0.12","1.2","0","0","0","0","0","0","0.12","0","0.12","0.08","0","0","0","0","0","100","0","0"
"K55101BK8543","한국투자적격TDF알아서2025(채혼-재간접)(A)","한국투자적격TDF알아서2025(채혼-재간접)","(A)","2025","한국투자신탁운용","1.36","5.74","10.05","11.27","15","18.7","25.16","38.86","24.07","11.84","3.69","2.27","2017-06-05","해외기타","글로벌라이프싸이클","MSCI ACWI CR 50% + 종합채권01Y 50%","3.69","4.45","-0.76","-1.6","0","0","0","3.69","21.18","-17.48","-21.34","0","0.02","-0.02","0.32","6.72","1.61","1.12","0.63","2.09","12.57","4.12","0.71","4.49","3.92","3.69","2.09","0.21","6.4","0.88","0.86","0.6","1.18","8.77","4.12","-0.04","4.14","4.12","3.69","1.18","0","0","0","0","0","0","2.44","0.1","3.69","2.27","1.22","0","0","0","0","66.124661","2.710027","33.062331"
"K55101BK8568","한국투자적격TDF알아서2025(채혼-재간접)(A-e)","한국투자적격TDF알아서2025(채혼-재간접)","(A-e)","2025","한국투자신탁운용","1.36","5.74","10.08","11.32","15.08","18.82","25.41","39.28","24.69","11.88","1.77","1.08","2017-06-29","해외기타","글로벌라이프싸이클","MSCI ACWI CR 50% + 종합채권01Y 50%","1.77","1.3","0.47","0.19","0","0","0","1.77","2.22","-0.45","-1.12","0","0","0","0.32","6.72","1.71","1.12","0.63","2.11","12.66","4.12","0.74","4.48","3.93","1.76","2.11","0.21","6.4","0.98","0.86","0.6","1.2","8.89","4.12","-0.02","4.13","4.13","1.76","1.2","0","0","0","0","0","0","1.17","0.05","1.77","1.08","0.58","0","0","0","0","66.101695","2.824859","32.768362"
"K55101BK8584","한국투자적격TDF알아서2025(채혼-재간접)(C)","한국투자적격TDF알아서2025(채혼-재간접)","(C)","2025","한국투자신탁운용","1.36","5.71","9.96","11.09","14.72","18.31","24.32","37.48","22","11.68","8.9","5.4","2017-03-27","해외기타","글로벌라이프싸이클","MSCI ACWI CR 50% + 종합채권01Y 50%","8.9","7.51","1.39","0.01","0","0","0","8.9","8.1","0.8","-1.82","0","0.01","0","0.32","6.72","1.27","1.12","0.63","2.04","12.27","4.12","0.63","4.53","3.88","8.86","2.04","0.2","6.4","0.54","0.86","0.6","1.13","8.38","4.12","-0.12","4.15","4.12","8.86","1.13","0","0","0","0","0","0","5.88","0.24","8.9","5.4","2.94","0","0","0","0","66.067416","2.696629","33.033708"
"K55101BK8592","한국투자적격TDF알아서2025(채혼-재간접)(C-e)","한국투자적격TDF알아서2025(채혼-재간접)","(C-e)","2025","한국투자신탁운용","1.36","5.73","10.03","11.23","14.94","18.62","24.99","38.58","23.65","11.81","1.39","0.86","2017-07-11","해외기타","글로벌라이프싸이클","MSCI ACWI CR 50% + 종합채권01Y 50%","1.39","2.2","-0.81","-1.04","0","0","0","1.39","2.35","-0.96","-1.51","0","0","0","0.32","6.72","1.54","1.12","0.63","2.08","12.51","4.12","0.7","4.5","3.91","1.38","2.08","0.21","6.4","0.81","0.86","0.6","1.17","8.69","4.12","-0.06","4.15","4.12","1.38","1.17","0","0","0","0","0","0","0.92","0.04","1.39","0.86","0.46","0","0","0","0","66.18705","2.877698","33.093525"
