"FundCode","FundName","ProductName","ClassName","Vintage","Manager","OneWeek","OneMonth","ThreeMonth","SixMonth","NineMonth","OneYear","TwoYear","ThreeYear","FiveYear","YTD","NetAssets","FundAssets","InceptionDate","MajorType","MinorType","BM","Flow1YAssetsCurrent","Flow1YAssetsCompare","Flow1YAssetsChange","Flow1YCashFlow","Flow1YShareCurrent","Flow1YShareCompare","Flow1YShareChange","Flow3YAssetsCurrent","Flow3YAssetsCompare","Flow3YAssetsChange","Flow3YCashFlow","Flow3YShareCurrent","Flow3YShareCompare","Flow3YShareChange","Risk1YMeanReturn","Risk1YStdDev","Risk1YAlpha","Risk1YBeta","Risk1YRSquare","Risk1YSharpe","Risk1YTreynor","Risk1YResidualRisk","Risk1YIR","Risk1YDownsideDev","Risk1YUpsideDev","Risk1YRiskNetAssets","Risk1YModifiedSharpe","Risk3YMeanReturn","Risk3YStdDev","Risk3YAlpha","Risk3YBeta","Risk3YRSquare","Risk3YSharpe","Risk3YTreynor","Risk3YResidualRisk","Risk3YIR","Risk3YDownsideDev","Risk3YUpsideDev","Risk3YRiskNetAssets","Risk3YModifiedSharpe","AllocationEquity","AllocationBond","AllocationFuturesLong","AllocationFuturesShort","AllocationOptionsLong","AllocationOptionsShort","AllocationFundSecurities","AllocationLiquidity","AllocationNetAssets","AllocationFundAssets","AllocationETF","AllocationEquityPct","AllocationBondPct","AllocationFuturesLongPct","AllocationFuturesShortPct","AllocationFundSecuritiesPct","AllocationLiquidityPct","AllocationETFPct"
"K55206DU2538","키움KIWOOM적격TDF2040액티브상장지수[주혼-재간접]","키움KIWOOM적격TDF2040액티브상장지수[주혼-재간접]","","2040","키움투자운용","2.74","10.11","16.3","18.8","31.65","41.42","52.09","85.05","","20.23","96.86","50","2022-06-29","해외기타","글로벌라이프싸이클","MSCI ACWI CR 50% + 종합채권01Y 50%","96.86","69.41","27.46","-0.74","0.03","0.04","-0.01","96.86","74.26","22.6","-23.23","0.03","0.07","-0.04","0.63","7.94","17.81","1.14","0.54","3.82","26.7","5.44","3.55","5.06","6.5","95.24","3.82","0.38","9.29","7.35","1.23","0.62","1.8","13.62","5.9","1.55","5.74","6.25","95.24","1.8","0","0","0","0","0","0","80.59","2.68","96.86","50","13.55","0","0","0","0","83.20256","2.76688","13.989263"
"K55206C96121","키움키워드림적격TDF2040 1[주혼-재간접]C-P2e(퇴직연금)","키움키워드림적격TDF2040 1[주혼-재간접]","C-P2e(퇴직연금)","2040","키움투자운용","1.65","10.62","16.93","18.56","25.66","32.59","41.09","64.5","50.8","18.23","507.15","270.22","2018-07-25","해외기타","글로벌라이프싸이클","MSCI ACWI CR 50% + 종합채권01Y 50%","507.15","411.99","95.17","-34.56","0.14","0.22","-0.08","507.15","338.12","169.03","-41.13","0.14","0.3","-0.16","0.54","10.51","5.65","1.78","0.65","2.42","14.31","7.23","1.98","6.49","8.18","505.65","2.42","0.32","10.11","2.86","1.34","0.58","1.31","9.89","6.86","0.8","6.91","6.93","505.65","1.31","0","0","0","7.55","0","0","222.94","16.59","507.15","270.22","358.18","0","0","0","1.488711","43.959381","3.271222","70.626048"
"K55363DV2494","트러스톤적격TDF2040자[혼합-재간접]Cp2-E클래스","트러스톤적격TDF2040자[혼합-재간접]","Cp2-E클래스","2040","트러스톤운용","1.84","6.55","11.41","15.21","22.36","28.93","40.15","58.89","","14.8","43.38","26.88","2022-09-27","해외기타","글로벌라이프싸이클","MSCI ACWI CR 50% + 종합채권01Y 50%","43.38","12.61","30.77","23.36","0.01","0.01","0.01","43.38","0.47","42.91","34.32","0.01","0","0.01","0.48","8.42","5.54","1.49","0.71","2.62","14.85","5.1","2.15","4.91","5.63","42.85","2.62","0.29","8.66","2.77","1.17","0.61","1.37","10.11","5.53","0.74","5.64","5.54","42.85","1.37","0","0","0","0","0","0","43.02","0.37","43.38","26.88","0","0","0","0","0","99.170124","0.852928","0"
"K55101BT7397","한국투자적격TDF알아서2040(주혼-재간접)(C-Re)","한국투자적격TDF알아서2040(주혼-재간접)","(C-Re)","2040","한국투자신탁운용","1.97","8.7","16.7","19.44","25.63","31.01","38.51","61.54","43.54","19.62","1412.9","702.91","2017-08-03","해외기타","글로벌라이프싸이클","MSCI ACWI CR 50% + 종합채권01Y 50%","1412.9","1006.21","406.69","80.25","0.4","0.54","-0.14","1412.9","862.84","550.05","30.92","0.4","0.78","-0.37","0.51","11.08","2.57","1.89","0.66","2.13","12.49","7.72","1.62","7.95","8.02","1404.54","2.13","0.3","9.97","1.77","1.39","0.64","1.26","9.03","6.39","0.75","6.17","6.68","1404.54","1.26","0","0","0","0","0","0","830.63","32.12","1412.9","702.91","570.68","0","0","0","0","58.789016","2.273339","40.390686"
"K55101DX8652","한국투자적격TDF알아서ETF포커스2040(주혼-재간접)(C-Re)","한국투자적격TDF알아서ETF포커스2040(주혼-재간접)","(C-Re)","2040","한국투자신탁운용","2.47","8.82","16.35","17.74","25.47","32.67","47.14","74.87","","18.06","871.86","480.96","2022-11-02","해외기타","글로벌라이프싸이클","MSCI ACWI CR 50% + 종합채권01Y 50%","871.86","397.97","473.89","294.56","0.25","0.21","0.04","871.86","2.77","869.09","682.49","0.25","0","0.25","0.52","8.68","10.32","1.28","0.49","2.83","19.21","6.33","2.12","6.09","6.97","855.67","2.83","0.35","8.07","7.92","0.93","0.44","1.87","16.29","6.08","1.21","6.17","6.2","855.67","1.87","0","0","0","0","0","0","116.41","17.21","871.86","480.96","746.07","0","0","0","0","13.351914","1.973941","85.572225"
"K55213DW7833","한화LIFEPLUS적격TDF2040자(주혼-재간접)O(퇴직연금-디폴트옵션)","한화LIFEPLUS적격TDF2040자(주혼-재간접)","O(퇴직연금-디폴트옵션)","2040","한화운용","1.5","6.98","13.81","18.8","30.07","38.68","49.65","73.76","","18.84","1357.99","772.53","2022-12-20","해외기타","글로벌라이프싸이클","MSCI ACWI CR 50% + 종합채권01Y 50%","1357.99","710.81","647.18","310.54","0.39","0.38","0.01","1357.99","12.92","1345.07","932.35","0.39","0.01","0.38","0.61","7.72","15.02","1.28","0.63","3.79","22.85","4.91","3.7","4.28","6.06","1347.65","3.79","0.35","8.6","6.22","1.13","0.57","1.74","13.27","5.71","1.26","6.25","5.53","1347.65","1.74","0","0","0","0","0","0","1350.16","7.95","1357.99","772.53","0","0","0","0","0","99.423413","0.585424","0"
"K55213DP9606","한화신종개인연금적격TDF2040전환자(주혼-재간접)","한화신종개인연금적격TDF2040전환자(주혼-재간접)","","2040","한화운용","1.49","6.94","13.67","18.5","29.56","37.96","47.95","70.59","","18.58","113.73","95.91","2022-06-21","해외기타","글로벌라이프싸이클","MSCI ACWI CR 50% + 종합채권01Y 50%","113.73","25.69","88.03","67.28","0.03","0.01","0.02","113.73","4.66","109.06","86.15","0.03","0","0.03","0.6","7.72","13.9","1.35","0.8","3.73","21.34","3.87","4.58","3.46","4.96","110.8","3.73","0.34","8.6","4.31","1.31","0.82","1.67","10.93","4.07","1.65","3.97","4.33","110.8","1.67","0","0","0","0","0","0","113.2","0.71","113.73","95.91","0","0","0","0","0","99.533984","0.624286","0"
"K55240DO4787","BNK든든한적격TDF2045(주혼-재간접)ClassC-F","BNK든든한적격TDF2045(주혼-재간접)","ClassC-F","2045","BNK자산운용","0.35","2.51","4.5","8.27","12.07","18.27","24.57","41.35","","7.21","60.73","50","2021-11-08","해외기타","글로벌라이프싸이클","MSCI ACWI CR 50% + 종합채권01Y 50%","60.73","51.35","9.38","0","0.02","0.03","-0.01","60.73","42.96","17.77","0","0.02","0.04","-0.02","0.33","9.51","-4.3","1.71","0.85","1.53","8.51","5.19","0.68","6.03","4.74","60.69","1.53","0.22","10.56","-4.25","1.65","0.86","0.79","5.06","5.54","0.12","5.49","5.62","60.69","0.79","0","0","0","0","0","0","61.12","0.52","60.73","50","0","0","0","0","0","100.642187","0.856249","0"
"K55223BT1757","KB온국민적격TDF2045자(주혼-재간접)(H)C-퇴직e","KB온국민적격TDF2045자(주혼-재간접)(H)","C-퇴직e","2045","KB운용","2.59","10.73","22.76","24.22","32.9","40.75","52.82","78.81","66.63","24.14","963.9","450.79","2017-07-26","해외기타","글로벌라이프싸이클","MSCI ACWI CR 50% + 종합채권01Y 50%","963.9","448.89","515.01","273.99","0.28","0.24","0.03","963.9","203.38","760.53","440.52","0.28","0.18","0.09","0.63","11.32","8.15","1.99","0.71","2.68","15.22","7.76","2.48","6.93","9.03","941.39","2.68","0.36","10.54","4.71","1.41","0.59","1.49","11.09","7.14","1.11","6.87","7.54","941.39","1.49","0","0","0","0","0","0","966.9","1.67","963.9","450.79","0","0","0","0","0","100.311236","0.173254","0"
"K55365DA4873","KCGI프리덤적격TDF2045자[주혼-재간접]종류C-Pe2","KCGI프리덤적격TDF2045자[주혼-재간접]","종류C-Pe2","2045","KCGI운용","3.43","12.39","25.6","32.11","44.29","55.76","61.51","90.64","84.04","33.09","1215.95","634.94","2020-12-31","해외기타","글로벌라이프싸이클","MSCI ACWI CR 50% + 종합채권01Y 50%","1215.95","182.25","1033.7","774.88","0.35","0.1","0.25","1215.95","18.2","1197.76","931.81","0.35","0.02","0.33","0.82","11.34","21.59","1.64","0.47","3.51","24.33","8.77","3.27","6.99","10.89","1161.73","3.51","0.4","10.67","8.16","1.22","0.43","1.65","14.47","8.17","1.2","7.96","8.55","1161.73","1.65","0","0","0","0","0","0","1212.7","5.79","1215.95","634.94","0","0","0","0","0","99.732719","0.476171","0"
"K55232DW7558","NH-Amundi하나로적격TDF2045[주혼-재간접]ClassC-O(퇴직연금)","NH-Amundi하나로적격TDF2045[주혼-재간접]","ClassC-O(퇴직연금)","2045","NH-Amundi운용","1.8","7.44","11.97","14.27","22.52","29.84","40.93","67.24","","14.32","2099.94","1283.41","2022-12-06","해외기타","글로벌라이프싸이클","MSCI ACWI CR 50% + 종합채권01Y 50%","2099.94","1181.51","918.43","489.63","0.6","0.63","-0.03","2099.94","17.25","2082.69","1523.33","0.6","0.02","0.58","0.49","9.22","4.41","1.64","0.72","2.46","13.81","5.75","2.01","5.56","6.29","2070.53","2.46","0.32","9.28","3.87","1.25","0.6","1.47","10.84","6.04","0.97","6.4","5.91","2070.53","1.47","0","0","0","0","0","0","1609.14","207.99","2099.94","1283.41","302.38","0","0","0","0","76.627904","9.904569","14.399459"
"K55207CP6437","교보악사평생든든적격TDF2045자(주혼-재간접)ClassC-Re(퇴직연금)","교보악사평생든든적격TDF2045자(주혼-재간접)","ClassC-Re(퇴직연금)","2045","교보악사운용","2.43","11.71","22.62","27.34","37.87","45.72","54.8","79.81","67.32","26.79","288.85","150.84","2019-05-21","해외기타","글로벌라이프싸이클","MSCI ACWI CR 50% + 종합채권01Y 50%","288.85","118.86","169.99","99.85","0.08","0.06","0.02","288.85","59.55","229.3","139.3","0.08","0.05","0.03","0.71","12.01","10.52","2.11","0.7","2.84","16.1","8.41","2.72","9.61","8.91","270.93","2.84","0.37","11.12","4.52","1.47","0.57","1.43","10.83","7.73","1.06","7.84","7.84","270.93","1.43","0","0","0","0","0","0","280.22","6.66","288.85","150.84","0","0","0","0","0","97.01229","2.305695","0"
"K55301BT5183","미래에셋ETF로자산배분적격TDF2045자(주혼-재간접)종류C-P2e","미래에셋ETF로자산배분적격TDF2045자(주혼-재간접)","종류C-P2e","2045","미래에셋운용","2.09","7.72","16.71","19.11","28.43","35.87","45.09","69.87","58.71","18.9","1036.54","509.89","2017-09-01","해외기타","글로벌라이프싸이클","MSCI ACWI CR 50% + 종합채권01Y 50%","1036.54","610.54","426","171.03","0.3","0.33","-0.03","1036.54","514.11","522.43","144.66","0.3","0.46","-0.17","0.58","11.84","3.37","2.15","0.75","2.31","12.7","8.08","2","8.87","8.26","1020.02","2.31","0.33","12.45","0.74","1.71","0.62","1.13","8.19","8.68","0.72","9.49","8.21","1020.02","1.13","0","0","0","0","0","0","1034.57","1.99","1036.54","509.89","0","0","0","0","0","99.809945","0.191985","0"
"K55301BU5479","미래에셋전략배분적격TDF2045혼합자산자종류C-P2e","미래에셋전략배분적격TDF2045혼합자산자","종류C-P2e","2045","미래에셋운용","2","8.44","16.82","19.03","28.84","37.17","46.52","72.43","61.57","18.77","10814.46","4718.99","2017-08-14","해외기타","글로벌라이프싸이클","MSCI ACWI CR 50% + 종합채권01Y 50%","10814.46","5864.49","4949.97","2321.39","3.09","3.15","-0.06","10814.46","4403.24","6411.22","2674.7","3.09","3.96","-0.87","0.59","9.15","9.78","1.64","0.73","3.07","17.08","5.63","3.01","4.8","6.81","10690.27","3.07","0.34","9.89","3.79","1.4","0.65","1.48","10.48","6.24","1.1","6.49","6.21","10690.27","1.48","0","0","0","0","0","0","10545.7","293.54","10814.46","4718.99","0","0","0","0","0","97.514809","2.714329","0"
"K55105D43059","삼성글로벌EMPTDF2045자[주혼-파생재간접]_Cf","삼성글로벌EMPTDF2045자[주혼-파생재간접]","_Cf","2045","삼성운용","2.19","8.64","15.63","17.16","23.09","29.21","40.79","61.18","53.21","16.58","96.38","53.41","2020-05-18","해외기타","글로벌라이프싸이클","MSCI ACWI CR 50% + 종합채권01Y 50%","96.38","74.59","21.79","0","0.03","0.04","-0.01","96.38","59.8","36.58","-0.38","0.03","0.05","-0.03","0.48","9.96","1.7","1.86","0.91","2.22","11.95","5.3","2.1","5.97","5.42","95.19","2.22","0.3","9.69","0.25","1.58","0.93","1.27","7.81","4.24","1.1","4.25","4.34","95.19","1.27","0","0","0","0","0","0","94.36","2.02","96.38","53.41","0","0","0","0","0","97.904129","2.095871","0"
"K55105DX0697","삼성글로벌EMP적격TDF2045자[주혼-재간접]_O(디폴트옵션)","삼성글로벌EMP적격TDF2045자[주혼-재간접]","_O(디폴트옵션)","2045","삼성운용","2.2","8.7","15.72","17.2","23.15","29.29","40.73","61.14","","16.64","538.23","342.73","2022-12-12","해외기타","글로벌라이프싸이클","MSCI ACWI CR 50% + 종합채권01Y 50%","538.23","227.07","311.16","207.43","0.15","0.12","0.03","538.23","7.42","530.8","409.09","0.15","0.01","0.15","0.48","10.08","1.52","1.88","0.91","2.2","11.84","5.41","2.07","6.12","5.51","527.27","2.2","0.3","9.85","0.04","1.6","0.93","1.25","7.67","4.38","1.06","4.43","4.46","527.27","1.25","0","0","0","0","0","0","531.07","7.16","538.23","342.73","0","0","0","0","0","98.669714","1.330286","0"
"K55105BT9910","삼성글로벌액티브적격TDF2045H[주혼-재간접]_Cpe(퇴직연금)","삼성글로벌액티브적격TDF2045H[주혼-재간접]","_Cpe(퇴직연금)","2045","삼성운용","2.41","8.35","16.81","18.89","25.08","32.38","43.04","62.28","45.22","17.72","2066.15","1040.34","2017-08-03","해외기타","글로벌라이프싸이클","MSCI ACWI CR 50% + 종합채권01Y 50%","2066.15","1388.07","678.08","178.89","0.59","0.75","-0.16","2066.15","1315.3","750.85","-24.65","0.59","1.18","-0.59","0.53","11.77","1.4","2.11","0.73","2.12","11.79","8.07","1.71","8.36","8.39","2044.57","2.12","0.3","10.51","1.52","1.42","0.6","1.19","8.83","7.07","0.67","7.14","7.11","2044.57","1.19","0","0","0","0","0","0","1373.74","116.36","2066.15","1040.34","630.35","0","0","0","0","66.487912","5.631731","30.508434"
"K55210BU2450","신한마음편한적격TDF2045[주혼-재간접](종류C-re)","신한마음편한적격TDF2045[주혼-재간접](","종류C-re)","2045","신한자산운용","2.05","8.44","14.87","20.63","31.15","39.85","50.35","77.22","70.63","20.07","2293.67","1078.83","2017-08-21","해외기타","글로벌라이프싸이클","MSCI ACWI CR 50% + 종합채권01Y 50%","2293.67","1071.79","1221.88","669.1","0.65","0.58","0.08","2293.67","707.59","1586.08","825.68","0.65","0.64","0.02","0.63","9.09","12.27","1.6","0.7","3.31","18.81","5.72","3.31","4.71","7.13","2272.04","3.31","0.36","9.36","5.72","1.27","0.6","1.66","12.28","6.1","1.28","6.16","6.24","2272.04","1.66","178.93","0","0","0","0","0","1645.33","42.36","2293.67","1078.83","454.26","7.801035","0","0","0","71.73351","1.846822","19.804941"
"K55234DW7242","IBK로우코스트적격TDF2045자[주혼-재간접]종류O","IBK로우코스트적격TDF2045자[주혼-재간접]","종류O","2045","아이비케이운용","1.36","5.7","8.27","10.58","19.42","26.57","38.15","61.17","","11.34","852.02","528.48","2022-12-12","해외기타","글로벌라이프싸이클","MSCI ACWI CR 50% + 종합채권01Y 50%","852.02","466.71","385.31","231.1","0.24","0.25","-0.01","852.02","10.04","841.98","637.81","0.24","0.01","0.23","0.44","6.54","9.79","0.91","0.44","3.05","21.85","4.89","1.81","4.56","5.42","842.47","3.05","0.3","7.71","5.44","0.9","0.45","1.62","13.78","5.73","0.82","6.12","5.52","842.47","1.62","0","0","0","0","0","0","830.11","20.35","852.02","528.48","0","0","0","0","0","97.428464","2.388442","0"
"K55107D40176","우리다같이적격TDF2045(혼합-재간접)ClassC-Pe","우리다같이적격TDF2045(혼합-재간접)","ClassC-Pe","2045","우리운용","1.41","7.2","14.65","17.85","26.31","35.13","48.02","69.39","57.49","17.72","437.85","249.79","2020-09-28","해외기타","글로벌라이프싸이클","MSCI ACWI CR 50% + 종합채권01Y 50%","437.85","35.78","402.07","328.2","0.13","0.02","0.11","437.85","12.24","425.61","347.04","0.13","0.01","0.11","0.58","8.94","10.49","1.52","0.66","3.07","18.02","5.78","2.82","5.46","6.63","433.81","3.07","0.34","9.54","4.77","1.23","0.54","1.5","11.64","6.58","0.99","6.59","6.72","433.81","1.5","1.85","0","0","2.77","0","0","287.16","22.04","437.85","249.79","224.74","0.422519","0","0","0.632637","65.584104","5.033687","51.32808"
"K55206C96311","키움키워드림적격TDF2045 1[주혼-재간접]C-P2e(퇴직연금)","키움키워드림적격TDF2045 1[주혼-재간접]","C-P2e(퇴직연금)","2045","키움투자운용","1.69","11.01","17.8","19.68","27.31","34.83","43.93","68.01","52.51","19.33","600.05","314.63","2018-07-12","해외기타","글로벌라이프싸이클","MSCI ACWI CR 50% + 종합채권01Y 50%","600.05","490.92","109.14","-52.15","0.17","0.26","-0.09","600.05","313.29","286.76","42.39","0.17","0.28","-0.11","0.57","10.89","6.54","1.85","0.66","2.49","14.67","7.56","2.12","6.99","8.42","598.77","2.49","0.33","10.6","3.01","1.41","0.58","1.31","9.89","7.25","0.85","7.31","7.34","598.77","1.31","0","0","0","26.11","0","0","262.36","19.73","600.05","314.63","420.01","0","0","0","4.351304","43.723023","3.288059","69.995834"
"K55101BT4444","한국투자적격TDF알아서2045(주혼-재간접)(C-Re)","한국투자적격TDF알아서2045(주혼-재간접)","(C-Re)","2045","한국투자신탁운용","2.05","9.12","17.81","20.77","27.32","33.07","40.69","65.46","46.44","20.9","1679.5","812.72","2017-08-03","해외기타","글로벌라이프싸이클","MSCI ACWI CR 50% + 종합채권01Y 50%","1679.5","1193.28","486.22","79.88","0.48","0.64","-0.16","1679.5","1046.96","632.55","-13.36","0.48","0.94","-0.46","0.54","11.82","2.66","2.02","0.67","2.13","12.45","8.4","1.67","8.82","8.64","1669.72","2.13","0.32","10.64","1.81","1.49","0.64","1.26","8.97","6.94","0.81","6.68","7.28","1669.72","1.26","0","0","0","0","0","0","980.17","42.28","1679.5","812.72","689.24","0","0","0","0","58.360822","2.517416","41.038404"
"K55101DX7688","한국투자적격TDF알아서ETF포커스2045(주혼-재간접)(C-Re)","한국투자적격TDF알아서ETF포커스2045(주혼-재간접)","(C-Re)","2045","한국투자신탁운용","2.62","9.36","17.39","18.95","27.77","35.77","50.9","81.84","","19.38","1000.15","532.14","2022-11-02","해외기타","글로벌라이프싸이클","MSCI ACWI CR 50% + 종합채권01Y 50%","1000.15","407.6","592.55","386.42","0.29","0.22","0.07","1000.15","4.07","996.08","772.1","0.29","0","0.28","0.57","9.16","11.65","1.36","0.5","2.92","19.71","6.7","2.34","6.24","7.57","975.86","2.92","0.38","8.64","8.67","1","0.44","1.9","16.46","6.48","1.33","6.61","6.62","975.86","1.9","0","0","0","0","0","0","155.04","25.61","1000.15","532.14","831.28","0","0","0","0","15.501675","2.560616","83.115533"
"K55213C50702","한화LIFEPLUS적격TDF2045(주혼-재간접)C-RPE(퇴직연금)","한화LIFEPLUS적격TDF2045(주혼-재간접)","C-RPE(퇴직연금)","2045","한화운용","1.61","7.7","15.31","20.85","33.44","43.11","55.2","82.37","76.28","20.89","2002.66","880.04","2018-05-24","해외기타","글로벌라이프싸이클","MSCI ACWI CR 50% + 종합채권01Y 50%","2002.66","273.73","1728.94","1382.11","0.57","0.15","0.42","2002.66","155.59","1847.07","1451.87","0.57","0.14","0.43","0.67","8.39","16.88","1.39","0.63","3.86","23.25","5.46","3.89","4.36","7.01","1987.33","3.86","0.38","9.32","7.14","1.22","0.56","1.78","13.63","6.31","1.39","6.74","6.26","1987.33","1.78","0","0","0","0","0","0","1700.74","65.13","2002.66","880.04","286.88","0","0","0","0","84.924051","3.252175","14.324948"
"K55223DX5255","KBRISE적격TDF2050액티브상장지수(주혼-재간접)","KBRISE적격TDF2050액티브상장지수(주혼-재간접)","","2050","KB운용","2.63","10.19","19.16","21.59","35.01","44.31","57.26","84.68","","22.42","2756.26","1445","2022-09-20","해외기타","글로벌라이프싸이클","MSCI ACWI CR 50% + 종합채권01Y 50%","2756.26","232.88","2523.38","2085.65","0.79","0.13","0.66","2756.26","51.99","2704.26","2243.62","0.79","0.05","0.74","0.68","8.95","17.91","1.33","0.5","3.66","24.59","6.5","3.32","5.68","7.77","2644.87","3.66","0.38","9.67","8.43","1.08","0.41","1.74","15.55","7.43","1.22","7.95","7.29","2644.87","1.74","0","0","0","0","0","0","507.37","23.9","2756.26","1445","2264.33","0","0","0","0","18.407915","0.867117","82.152264"
"K55223DJ7549","KB다이나믹적격TDF2050자(주혼-재간접)C-퇴직e","KB다이나믹적격TDF2050자(주혼-재간접)","C-퇴직e","2050","KB운용","2.63","12.7","25.97","29.32","40.96","50.62","62.85","92.37","","29.48","1949.92","1051.44","2022-03-11","해외기타","글로벌라이프싸이클","MSCI ACWI CR 50% + 종합채권01Y 50%","1949.92","308.88","1641.04","1254.74","0.56","0.17","0.39","1949.92","22.46","1927.45","1504.05","0.56","0.02","0.54","0.76","12.32","13.24","2.14","0.69","3.01","17.32","8.78","2.95","7.59","10.56","1848.08","3.01","0.41","11.55","6.21","1.53","0.58","1.56","11.81","8.1","1.27","7.82","8.56","1848.08","1.56","0","0","0","0","0","0","1945.47","1.18","1949.92","1051.44","0","0","0","0","0","99.771786","0.060515","0"
"K55223BT1922","KB온국민적격TDF2050자(주혼-재간접)(H)C-퇴직e","KB온국민적격TDF2050자(주혼-재간접)(H)","C-퇴직e","2050","KB운용","2.67","11.07","23.53","25.09","34.13","42.25","54.48","81.12","68.33","24.96","2346.7","1064.08","2017-07-26","해외기타","글로벌라이프싸이클","MSCI ACWI CR 50% + 종합채권01Y 50%","2346.7","1416.2","930.5","279.05","0.67","0.76","-0.09","2346.7","564.28","1782.42","876.49","0.67","0.51","0.16","0.65","11.72","8.36","2.07","0.71","2.68","15.17","8.12","2.49","7.3","9.44","2302.43","2.68","0.37","10.79","4.87","1.45","0.59","1.49","11.12","7.36","1.13","7.07","7.77","2302.43","1.49","0","0","0","0","0","0","2360.73","1.41","2346.7","1064.08","0","0","0","0","0","100.597861","0.060084","0"
"K55365DA5052","KCGI프리덤적격TDF2050자[주혼-재간접]종류C-Pe2","KCGI프리덤적격TDF2050자[주혼-재간접]","종류C-Pe2","2050","KCGI운용","3.5","12.57","25.86","33.03","46.19","57.55","63.01","91.73","83.9","34.04","3789.79","1971.56","2020-12-24","해외기타","글로벌라이프싸이클","MSCI ACWI CR 50% + 종합채권01Y 50%","3789.79","351.53","3438.26","2762.81","1.08","0.19","0.89","3789.79","37.76","3752.04","3068.38","1.08","0.03","1.05","0.84","11.6","22.24","1.68","0.48","3.53","24.38","9","3.31","7.41","11.03","3596.34","3.53","0.4","10.98","8.04","1.25","0.43","1.62","14.18","8.43","1.19","8.28","8.77","3596.34","1.62","0","0","0","0","0","0","3777.72","20.86","3789.79","1971.56","0","0","0","0","0","99.681513","0.550426","0"
"K55232D43705","NH-Amundi하나로적격TDF2050[주혼-재간접]ClassC-P2e(퇴직연금)","NH-Amundi하나로적격TDF2050[주혼-재간접]","ClassC-P2e(퇴직연금)","2050","NH-Amundi운용","1.91","7.25","11.68","14.27","22.72","30.24","41.91","69.87","","14.14","668.7","416.62","2022-03-30","해외기타","글로벌라이프싸이클","MSCI ACWI CR 50% + 종합채권01Y 50%","668.7","302.22","366.47","234.5","0.19","0.16","0.03","668.7","45.97","622.73","451.15","0.19","0.04","0.15","0.49","9.04","4.26","1.69","0.92","2.54","13.54","4.36","2.73","3.87","5.14","660.32","2.54","0.33","9.28","2.71","1.49","0.91","1.52","9.47","4.06","1.58","3.95","4.31","660.32","1.52","0","0","0","0","0","0","514.38","68.37","668.7","416.62","95.4","0","0","0","0","76.922387","10.224316","14.266487"
"K55207CP6643","교보악사평생든든적격TDF2050자(주혼-재간접)ClassC-Re(퇴직연금)","교보악사평생든든적격TDF2050자(주혼-재간접)","ClassC-Re(퇴직연금)","2050","교보악사운용","2.44","11.7","22.63","27.37","37.96","45.86","55","80.08","65.25","26.81","330.56","174.22","2019-05-21","해외기타","글로벌라이프싸이클","MSCI ACWI CR 50% + 종합채권01Y 50%","330.56","91.11","239.45","163.8","0.09","0.05","0.05","330.56","36.6","293.96","204.5","0.09","0.03","0.06","0.71","12.05","10.52","2.12","0.71","2.83","16.08","8.45","2.72","9.67","8.94","321.57","2.83","0.37","11.15","4.53","1.47","0.57","1.43","10.83","7.77","1.06","7.88","7.87","321.57","1.43","0","0","0","0","0","0","321.83","7.43","330.56","174.22","0","0","0","0","0","97.359027","2.247701","0"
"K55303DV8031","마이다스기본적격TDF2050혼합자산자C-Pe2","마이다스기본적격TDF2050혼합자산자","C-Pe2","2050","마이다스운용","2.55","10.8","24.1","34.47","49.03","62.88","73.49","109.91","","34.8","5652.91","2790.4","2022-09-06","해외기타","글로벌라이프싸이클","MSCI ACWI CR 50% + 종합채권01Y 50%","5652.91","229.47","5423.44","4258.33","1.61","0.12","1.49","5652.91","1.63","5651.28","4461.36","1.61","0","1.61","0.92","10.36","27.17","1.61","0.64","4.34","27.86","6.98","4.86","6.06","9.18","5430.53","4.34","0.46","10.35","9.98","1.43","0.68","2.02","14.62","6.43","2.07","5.85","7.21","5430.53","2.02","0","0","0","0","0","0","5480.44","226","5652.91","2790.4","0","0","0","0","0","96.949005","3.997941","0"
"K55301D49705","미래에셋ETF로자산배분적격TDF2050자(주혼-재간접)종류C-P2e","미래에셋ETF로자산배분적격TDF2050자(주혼-재간접)","종류C-P2e","2050","미래에셋운용","2.14","7.97","17.24","19.6","29.22","36.88","46.23","71.94","60.41","19.39","1639.52","873.61","2020-07-20","해외기타","글로벌라이프싸이클","MSCI ACWI CR 50% + 종합채권01Y 50%","1639.52","751.97","887.55","489.49","0.47","0.4","0.06","1639.52","200.95","1438.57","942.91","0.47","0.18","0.29","0.59","12.14","3.49","2.2","0.75","2.31","12.72","8.36","2.02","9.19","8.56","1615.85","2.31","0.34","12.77","0.81","1.75","0.62","1.13","8.22","8.99","0.74","9.84","8.5","1615.85","1.13","0","0","0","0","0","0","1635.85","3.69","1639.52","873.61","0","0","0","0","0","99.776154","0.225066","0"
