Issue code,Issue name,Close,Change,%Change,Open,High,Low,Trading volume,Trading value,Market cap.,No.of listed shares
5680,SamyoungElec,14360,-790,-5.21,15300,15800,14200,153188,2235020175,2.872E+11,20000000
2810,SamyungTrdg,20850,-950,-4.36,22000,22400,20800,33894,730403825,3.85036E+11,18466948
3030,SeAH Steel Holdings,153200,-7800,-4.84,160700,160900,146000,53837,8154619700,6.34502E+11,4141657
7610,SeondoElec,7670,-760,-9.02,8650,8710,7640,1009916,7994952455,1.3806E+11,18000000
17390,SeoulCtyGas,56000,-1000,-1.75,58400,58400,55700,15581,877560150,2.772E+11,4950000
4410,SeoulFoodInd,1200,58,5.08,1154,1484,1154,15551806,21691299810,47346015600,39455013
4415,SeoulFoodInd(1P),10070,2320,29.94,9480,10070,9480,15221,152427050,2240071500,222450
21050,Seowon,1287,-54,-4.03,1343,1370,1263,762538,980143064,61099797330,47474590
21820,SewonPrecsnInd,11890,-70,-0.59,11960,12240,11800,10447,123874700,1.189E+11,10000000
13000,Sewooglobal,1344,-49,-3.52,1394,1395,1280,239187,317419127,38579561664,28705031
16590,ShindaeyangPapr,9750,-350,-3.47,9360,10090,9360,75101,718941910,3.92904E+11,40297820
293940,Shinhan Alpha REIT,5320,-50,-0.93,5350,5360,5290,247589,1314718085,6.43401E+11,120940123
481850,Shinhan GA REIT,950,8,0.85,942,974,929,176742,167306050,41303780800,43477664
55550,ShinhanGroup,93600,800,0.86,94400,94800,91700,2778385,2.59817E+11,4.44276E+13,474654361
4080,Shinhung,13600,0,0,13600,13750,13480,12844,174685970,1.2784E+11,9400000
19170,ShinpoongPharm,10060,-260,-2.52,10250,10330,9990,154460,1552318850,5.2733E+11,52418522
19175,ShinpoongPharm(1P),16000,-480,-2.91,16600,16600,15970,5511,88141710,31859680000,1991230
4170,Shinsegae,515000,-6000,-1.15,528000,542000,504000,107091,55026990000,4.86427E+12,9445181
9270,Shinwon,1133,-1,-0.09,1146,1175,1105,723281,818608167,1.30035E+11,114770393
1720,ShinyoungSecu,172000,-1500,-0.86,174000,175400,168500,13105,2237360950,2.82768E+12,16440000
5800,ShinyoungWacoal,14120,0,0,14100,14120,13630,4607,63716760,1.2708E+11,9000000
134790,Sidiz,18780,-380,-1.98,18970,19160,18590,1191,22419050,37560000000,2000000
4970,Silla,9100,-160,-1.73,9150,9260,9010,20721,187721220,1.456E+11,16000000
336370,Solus Advanced Materials,11690,2390,25.7,9180,12090,8880,3031670,33102173720,8.20841E+11,70217344
33637K,Solus Advanced Materials(1P),1880,116,6.58,1768,2240,1702,565210,1162290953,31788480080,16908766
33637L,Solus Advanced Materials(2PB),2760,180,6.98,2580,3200,2450,278064,824297879,10428096960,3778296
4430,SongwonInd,10500,-490,-4.46,10910,10990,10300,218467,2286582710,2.52E+11,24000000
126720,Soosan Industries,26450,-950,-3.47,27650,27800,26100,33477,888904500,3.77865E+11,14286000
14910,SungmoonElec,3140,105,3.46,3150,3260,2915,1999937,6277570218,68631786980,21857257
14915,SungmoonElec(1P),4860,0,0,4910,4910,4660,21552,103637640,2916000000,600000
4980,SungshinCement,9100,-120,-1.3,9100,9260,9050,122163,1112535155,2.23096E+11,24516073
4985,SungshinCement(1P),10290,-200,-1.91,10400,10400,10200,7926,81426460,7569787050,735645
4770,SunnyElec,1566,-17,-1.07,1590,1610,1543,326888,508614371,55604647908,35507438
4870,T'way Holdings,272,-24,-8.11,296,305,269,1979321,551174798,30780470368,113163494
14580,TAEKYUNG BK,4265,-85,-1.95,4350,4355,4210,108443,463244005,1.17642E+11,27583100
6890,TAEKYUNGCHEMICAL,7250,-20,-0.28,7280,7330,7010,51859,369102980,84100000000,11600000
9410,TAEYOUNG E&C,1705,-1,-0.06,1707,1737,1671,421859,714078082,5.07391E+11,297590078
9415,TAEYOUNG E&C(1P),9500,1000,11.76,9370,9500,8800,26730,247719340,6174753000,649974
55490,TAPEX,19010,-1390,-6.81,20700,21250,19000,88869,1764299900,90671046500,4769650
84870,TBH GLOBAL,1964,11,0.56,1939,1992,1915,58634,114363889,40180014784,20458256
2710,TCC STEEL,15240,-730,-4.57,16080,16160,15020,113299,1734508550,3.99497E+11,26213697
78000,TELCOWARE,14190,-760,-5.08,14940,14940,14100,6170,87720930,1.31117E+11,9240077
19180,THN,8230,-270,-3.18,8610,8780,8050,772598,6407818045,1.4814E+11,18000000
69260,TKG Huchems,16580,-170,-1.01,17090,17100,16580,743987,12359356685,6.77767E+11,40878588
217590,TMC,22800,-2200,-8.8,25000,25000,22550,227073,5285397725,5.49348E+11,24094225
1520,TONGYANG,598,-26,-4.17,624,630,587,930593,556581390,1.42733E+11,238684063
82640,TONGYANG LIFE,7400,-90,-1.2,7490,7490,7150,198395,1438283390,1.15486E+12,156062581
1525,TONGYANG(1P),4820,120,2.55,4820,4820,4440,4401,20579500,2977463420,617731
1527,TONGYANG(2PB),7400,-290,-3.77,7480,7480,7060,1716,12550430,2283410600,308569
214420,TONYMOLY,5770,-240,-3.99,6020,6040,5600,144817,832520015,1.38796E+11,24054799
7980,TP,1792,-23,-1.27,1816,1841,1772,219389,392350401,84040051200,46897350
1790,TS,2505,-60,-2.34,2565,2580,2505,244532,616188165,2.16036E+11,86241915
1795,TS(1P),2200,-10,-0.45,2240,2240,2170,45124,98724277,14262072000,6482760
363280,TYHLD,2185,-5,-0.23,2175,2235,2120,52812,113910277,99411672605,45497333
36328K,TYHLD(1P),3515,-125,-3.43,3785,3785,3435,4797,16605035,4129945735,1174949
2900,TYM,7040,-90,-1.26,7130,7480,6830,442404,3103393150,2.91456E+11,41400000
3240,TaekwangInd,969000,-24000,-2.42,1008000,1008000,948000,2523,2435233000,1.07888E+12,1113400
15890,TaekyungInd,4840,-70,-1.43,4870,4910,4815,64402,312095090,1.41467E+11,29228750
1420,TaewonMulsan,2835,-45,-1.56,2860,2880,2690,58328,159784277,21546000000,7600000
4100,TaeyangMtl,2700,-215,-7.38,2905,2965,2665,1269995,3521315178,99090000000,36700000
4105,TaeyangMtl(1P),3520,-285,-7.49,3810,3855,3505,85539,311306735,11616000000,3300000
1440,Taihan Cable & Solution,45450,-2350,-4.92,46200,47250,44000,6640585,3.00225E+11,8.90786E+12,195992596
1070,TaihanTextl,6250,-230,-3.55,6480,6520,6060,33529,209510335,33125000000,5300000
11280,Tailim Pkg,1818,6,0.33,1797,1829,1739,108302,190366332,1.28725E+11,70805940
475560,The BORN Korea,17340,10,0.06,17470,17890,17300,10105,175502375,2.57117E+11,14827970
91810,Trinity Airways,875,-18,-2.02,893,899,860,910684,793311595,3.61348E+11,412969485
72130,UANGEL,4790,-95,-1.94,4940,4950,4750,53993,257421790,60811224660,12695454
11330,UNI CHEM,518,-18,-3.36,537,544,505,1081807,558587086,46717299566,90187837
14830,UNID,71300,-200,-0.28,71600,72300,68200,50245,3541139450,4.8253E+11,6767600
446070,UNID btplus,2440,-140,-5.43,2575,2590,2430,38670,95907205,25891364600,10611215
47400,UNIONMaterials,1306,-63,-4.6,1369,1383,1287,484121,632730040,54852000000,42000000
910,Union,3500,-110,-3.05,3600,3625,3425,116220,406866129,54640666500,15611619
77500,Uniquest,7300,-300,-3.95,7730,7840,7220,286039,2112811735,1.57681E+11,21600102
100220,VISANG,5320,-370,-6.5,5560,5630,5280,94601,511679110,69142662120,12996741
2070,VIVIEN,7930,-610,-7.14,8480,8880,7820,21783,175191630,19066447920,2404344
24070,WISCOM,1817,-48,-2.57,1865,1892,1783,45402,81782221,27848137846,15326438
105840,WOOJIN,20100,-650,-3.13,20900,21100,19680,346432,6926452025,4.05973E+11,20197670
49800,WOOJIN PLAIMM,2030,-75,-3.56,2110,2140,1977,124577,251109471,40600000000,20000000
10400,WOOJINI&S,3715,-55,-1.46,3740,3775,3675,10893,40565800,28315730000,7622000
16880,WOONGJIN,2120,-70,-3.2,2200,2200,2005,398660,836986387,1.69445E+11,79927080
95720,WOONGJIN THINKBIG,1543,-75,-4.64,1615,1628,1535,99756,156713226,87684192155,56827085
6980,WOOSUNG,18810,-500,-2.59,19310,19490,18800,3259,62177415,58122900000,3090000
11300,WOOSUNG MATERIALS,2850,400,16.33,2400,2850,2250,143487,369406345,45190685850,15856381
16580,WhaninPharm,10410,-50,-0.48,10460,10500,10210,44782,461259935,1.93627E+11,18600070
8600,WillBes,2620,0,0,0,0,0,0,0,17615839860,6723603
5820,Wonlim,14530,-260,-1.76,14660,15090,14390,2260,32843230,33389504100,2297970
316140,WooriFinancialGroup,29700,-350,-1.16,30350,30500,29200,5319842,1.5803E+11,2.18021E+13,734076320
17370,WooshinSystems,4730,-100,-2.07,4795,4895,4645,45332,215420305,86625475420,18314054
317400,XI SND,3730,-90,-2.36,3820,3840,3685,128409,479119450,1.44659E+11,38782520
11690,Y2 Solution,5080,-280,-5.22,5350,5410,5000,512918,2620583845,1.86458E+11,36704394
37270,YGP,3870,-65,-1.65,3950,3995,3795,434508,1676950646,2.46376E+11,63663110
12160,YOUNGWIRE,416,30,7.77,390,420,354,408691,156810099,32491063072,78103517
3520,YUNGJIN PHARM,1299,-51,-3.78,1346,1378,1298,563723,739906005,2.37578E+11,182892731
12280,YeonghwaMtl,911,-22,-2.36,933,936,903,304183,276955093,45116824055,49524505
2920,YoosungEnt,1776,-14,-0.78,1781,1784,1762,85483,151273241,46082760000,25947500
8730,YoulchonChem,19640,-660,-3.25,20050,20350,19250,118171,2301455190,4.87072E+11,24800000
14440,YoungboChem,4465,-25,-0.56,4490,4535,4370,55090,244374630,89300000000,20000000
111770,Youngone Corp,79500,-2300,-2.81,82200,82200,78900,106204,8460771700,3.52276E+12,44311468
9970,YoungoneHoldings,191500,-4000,-2.05,196000,200500,189300,28050,5393705400,2.5851E+12,13499237
670,Youngpoong,51700,100,0.19,51600,52300,50400,27493,1406610000,9.51832E+11,18410683
3470,Yuanta Securities,5180,-170,-3.18,5420,5430,5100,830610,4305414230,1.03391E+12,199596576
3475,Yuanta Securities(1P),4215,-80,-1.86,4305,4305,4160,75046,315955897,54424973580,12912212
100,Yuhan,85000,1400,1.67,83900,85500,82500,876213,74160924100,6.77005E+12,79647601
105,Yuhan(1P),71600,600,0.85,71100,72400,69600,2053,145072700,84555304000,1180940
3460,YuhwaSecu,3090,-15,-0.48,3105,3110,3045,91026,279805598,1.7521E+11,56702415
3465,YuhwaSecu(1P),3130,-5,-0.16,3135,3135,3105,93,290115,54701210250,17476425
220,YuyuPharma,3995,-165,-3.97,4230,4400,3980,1113113,4594738365,68044242245,17032351
225,YuyuPharma(1P),3985,-225,-5.34,4185,4350,3965,62946,255774225,9033716050,2266930
227,YuyuPharma(2PB),10670,40,0.38,10820,10820,10650,1898,20324720,3473725200,325560
13890,ZINUS,9040,-490,-5.14,9780,9780,9020,76816,706123935,1.98209E+11,21925813
483650,d'Alba Global,197000,-5000,-2.48,203000,203000,190000,285436,55943497950,2.45643E+12,12469165
15020,e-STARCO,928,0,0,0,0,0,0,0,19883142400,21425800
139480,emart,86100,-1000,-1.15,87200,88000,85500,217598,18761643800,2.376E+12,27595819
139130,iM Financial Group,17340,-430,-2.42,17970,18150,17220,2110501,36697772920,2.78523E+12,160624583
122900,iMarketKorea,7350,-100,-1.34,7500,7500,7340,147589,1089056550,2.45702E+11,33428840
377300,kakaopay,46550,1450,3.22,45600,47800,45400,390438,18226158500,6.29618E+12,135256275
