Issue code,Issue name,Close,Change,%Change,Open,High,Low,Trading volume,Trading value,Market cap.,No.of listed shares
3230,SamyangFood,1237000,-59000,-4.55,1283000,1291000,1232000,74557,93098469500,9.31834E+12,7533015
5680,SamyoungElec,15180,-1520,-9.1,16780,17440,15150,418019,6637108260,3.036E+11,20000000
2810,SamyungTrdg,21250,-100,-0.47,21500,21500,20600,32083,673993325,3.92423E+11,18466948
3030,SeAH Steel Holdings,169300,-9900,-5.52,177200,177200,167500,20158,3430493300,7.01183E+11,4141657
7610,SeondoElec,9070,-940,-9.39,10030,10250,8900,1190936,11090198790,1.6326E+11,18000000
17390,SeoulCtyGas,58800,-1100,-1.84,60200,60200,58700,8309,491368000,2.9106E+11,4950000
4410,SeoulFoodInd,1120,-91,-7.51,1187,1211,1115,1068643,1208674074,44189614560,39455013
4415,SeoulFoodInd(1P),8470,-900,-9.61,9200,9200,8210,2468,21385450,1884151500,222450
21050,Seowon,1440,-70,-4.64,1501,1508,1410,594375,856743269,68363409600,47474590
21820,SewonPrecsnInd,12170,-570,-4.47,12650,12740,12170,26306,325912340,1.217E+11,10000000
13000,Sewooglobal,1332,-59,-4.24,1390,1450,1311,210544,285301066,38235101292,28705031
16590,ShindaeyangPapr,10080,-640,-5.97,10320,10620,10000,68588,693961190,4.06202E+11,40297820
293940,Shinhan Alpha REIT,5400,-100,-1.82,5470,5490,5280,306652,1647862320,6.53077E+11,120940123
481850,Shinhan GA REIT,960,-39,-3.9,999,999,930,74366,72057320,41738557440,43477664
55550,ShinhanGroup,95000,-1000,-1.04,96500,97300,94500,972307,92868836100,4.50922E+13,474654361
4080,Shinhung,13850,100,0.73,13700,13850,13610,18156,248541780,1.3019E+11,9400000
19170,ShinpoongPharm,10510,-360,-3.31,10900,11000,10400,221417,2346846630,5.50919E+11,52418522
19175,ShinpoongPharm(1P),16850,-550,-3.16,17710,17710,16800,3480,58995240,33552225500,1991230
4170,Shinsegae,527000,2000,0.38,514000,527000,498500,83757,43133512000,4.97761E+12,9445181
9270,Shinwon,1101,-27,-2.39,1121,1150,1075,695833,762939180,1.26362E+11,114770393
1720,ShinyoungSecu,178700,-2200,-1.22,184000,184800,176600,18062,3255756100,2.93783E+12,16440000
5800,ShinyoungWacoal,14120,-160,-1.12,14020,14210,13780,6506,91140260,1.2708E+11,9000000
134790,Sidiz,18980,-130,-0.68,19120,19500,18980,1192,22772520,37960000000,2000000
4970,Silla,9180,0,0,9180,9210,9090,19847,181041570,1.4688E+11,16000000
336370,Solus Advanced Materials,9500,-1420,-13,9800,10080,9400,1014129,9799344100,6.67065E+11,70217344
33637K,Solus Advanced Materials(1P),1864,-286,-13.3,2045,2065,1841,195734,381715151,31517939824,16908766
33637L,Solus Advanced Materials(2PB),2850,-280,-8.95,3000,3000,2825,20260,58598682,10768143600,3778296
4430,SongwonInd,11190,-470,-4.03,11660,11700,11080,186179,2091746980,2.6856E+11,24000000
126720,Soosan Industries,27700,-700,-2.46,29100,29100,27300,59939,1671831300,3.95722E+11,14286000
14910,SungmoonElec,2860,-410,-12.54,3280,3355,2830,2530283,7773436338,62511755020,21857257
14915,SungmoonElec(1P),4815,-295,-5.77,5100,5100,4815,41252,201931020,2889000000,600000
4980,SungshinCement,9050,-280,-3,9290,9340,8960,154867,1403774630,2.2187E+11,24516073
4985,SungshinCement(1P),10600,-380,-3.46,11000,11000,10600,5445,58343260,7797837000,735645
4770,SunnyElec,1612,-32,-1.95,1645,1650,1598,300285,485094861,57237990056,35507438
4870,T'way Holdings,314,-46,-12.78,349,350,307,5088151,1668932272,35533337116,113163494
14580,TAEKYUNG BK,4385,-120,-2.66,4495,4500,4375,152982,676337689,1.20952E+11,27583100
6890,TAEKYUNGCHEMICAL,7380,-370,-4.77,7750,7750,7350,124511,933032765,85608000000,11600000
9410,TAEYOUNG E&C,1673,-100,-5.64,1799,1799,1669,719223,1217157650,4.97868E+11,297590078
9415,TAEYOUNG E&C(1P),8780,-750,-7.87,9300,9300,8670,9597,84900770,5706771720,649974
55490,TAPEX,20600,2350,12.88,18780,23300,18640,554316,11939021650,98254790000,4769650
84870,TBH GLOBAL,1949,-81,-3.99,2075,2075,1949,62985,124300268,39873140944,20458256
2710,TCC STEEL,16230,-770,-4.53,16960,17190,16030,164442,2718485010,4.25448E+11,26213697
78000,TELCOWARE,14390,-360,-2.44,14750,14750,14150,13741,196590290,1.32965E+11,9240077
19180,THN,9220,-460,-4.75,9880,10270,9170,3490714,33942665005,1.6596E+11,18000000
69260,TKG Huchems,17220,-420,-2.38,17650,17850,17200,178137,3090162295,7.03929E+11,40878588
217590,TMC,25200,-1800,-6.67,27500,27550,25150,263090,6909320475,6.07174E+11,24094225
1520,TONGYANG,624,-27,-4.15,646,665,616,850841,534711956,1.48939E+11,238684063
82640,TONGYANG LIFE,7620,-150,-1.93,7600,7750,7470,81718,617485770,1.1892E+12,156062581
1525,TONGYANG(1P),4550,-245,-5.11,4795,4795,4410,5690,25966000,2810676050,617731
1527,TONGYANG(2PB),7620,-140,-1.8,7650,7740,7580,664,5052240,2351295780,308569
214420,TONYMOLY,6240,-320,-4.88,6440,6540,6180,190224,1197587380,1.50102E+11,24054799
7980,TP,1828,-86,-4.49,1907,1912,1814,461334,852142511,85728355800,46897350
1790,TS,2630,-60,-2.23,2690,2695,2615,356080,941809021,2.26816E+11,86241915
1795,TS(1P),2235,-55,-2.4,2290,2300,2230,94090,211650723,14488968600,6482760
363280,TYHLD,2235,-65,-2.83,2370,2370,2200,113559,254418900,1.01687E+11,45497333
36328K,TYHLD(1P),3650,-170,-4.45,3845,3845,3650,1915,7043160,4288563850,1174949
2900,TYM,7300,-270,-3.57,7590,7640,7100,637957,4642068915,3.0222E+11,41400000
3240,TaekwangInd,1001000,-18000,-1.77,1008000,1015000,991000,1830,1824948000,1.11451E+12,1113400
15890,TaekyungInd,4905,-70,-1.41,4935,4970,4880,73250,359852517,1.43367E+11,29228750
1420,TaewonMulsan,2830,-70,-2.41,2920,2930,2820,1743,4998988,21508000000,7600000
4100,TaeyangMtl,2910,-75,-2.51,2985,3000,2800,778700,2231680990,1.06797E+11,36700000
4105,TaeyangMtl(1P),3860,-150,-3.74,4015,4015,3795,78287,303194855,12738000000,3300000
1440,Taihan Cable & Solution,49550,-3750,-7.04,54500,54500,49500,5325145,2.70368E+11,9.71143E+12,195992596
1070,TaihanTextl,5940,-170,-2.78,6110,6220,5930,17933,107486765,31482000000,5300000
11280,Tailim Pkg,1790,-57,-3.09,1832,1833,1787,122612,220930464,1.26743E+11,70805940
475560,The BORN Korea,17630,-470,-2.6,18030,18140,17600,20004,355209340,2.61417E+11,14827970
91810,Trinity Airways,893,-14,-1.54,895,905,872,1418947,1249319243,3.68782E+11,412969485
72130,UANGEL,4795,5,0.1,4800,4850,4755,124716,597017416,60874701930,12695454
11330,UNI CHEM,547,18,3.4,529,555,513,1208489,636101460,49332746839,90187837
14830,UNID,70500,-1700,-2.35,73000,73200,70400,27282,1938095850,4.77116E+11,6767600
446070,UNID btplus,2575,-155,-5.68,2730,2730,2560,38360,99571341,27323878625,10611215
47400,UNIONMaterials,1381,-63,-4.36,1444,1444,1371,435152,607344122,58002000000,42000000
910,Union,3710,-145,-3.76,3840,3855,3700,135138,505428776,57919106490,15611619
77500,Uniquest,7940,-50,-0.63,8110,8200,7840,611337,4892836155,1.71505E+11,21600102
100220,VISANG,5640,-220,-3.75,5850,5850,5550,65461,368961075,73301619240,12996741
2070,VIVIEN,8610,-90,-1.03,8620,8800,8320,12648,106809990,20701401840,2404344
24070,WISCOM,1945,-130,-6.27,2075,2090,1896,69252,137329639,29809921910,15326438
105840,WOOJIN,21250,-850,-3.85,22300,22750,21200,303857,6570433575,4.292E+11,20197670
49800,WOOJIN PLAIMM,2100,-70,-3.23,2210,2210,2025,89045,187057635,42000000000,20000000
10400,WOOJINI&S,3905,10,0.26,3895,3940,3700,19289,73357465,29763910000,7622000
16880,WOONGJIN,2165,-130,-5.66,2285,2285,2145,297850,651763220,1.73042E+11,79927080
95720,WOONGJIN THINKBIG,1699,-8,-0.47,1670,1750,1633,107480,180984050,96549217415,56827085
6980,WOOSUNG,19320,-400,-2.03,19730,19730,18770,5365,103549680,59698800000,3090000
11300,WOOSUNG MATERIALS,2395,-170,-6.63,2545,2545,2305,47640,113335930,37976032495,15856381
16580,WhaninPharm,10540,-310,-2.86,10840,10840,10500,38714,412175830,1.96045E+11,18600070
8600,WillBes,2620,0,0,0,0,0,0,0,17615839860,6723603
5820,Wonlim,14900,-130,-0.86,15200,15200,14860,2545,38147000,34239753000,2297970
316140,WooriFinancialGroup,30650,-300,-0.97,30800,31250,30300,1968027,60331894150,2.24994E+13,734076320
17370,WooshinSystems,4900,-210,-4.11,5210,5210,4880,49965,246309357,89738864600,18314054
317400,XI SND,3765,-160,-4.08,3925,3925,3750,169143,646606242,1.46016E+11,38782520
11690,Y2 Solution,5600,-460,-7.59,6050,6110,5550,815046,4684191265,2.05545E+11,36704394
37270,YGP,4005,-105,-2.55,4115,4115,3950,692037,2764915053,2.54971E+11,63663110
12160,YOUNGWIRE,400,-19,-4.53,420,420,390,102094,41212056,31241406800,78103517
3520,YUNGJIN PHARM,1380,-56,-3.9,1421,1436,1370,650445,908609575,2.52392E+11,182892731
12280,YeonghwaMtl,922,-6,-0.65,928,939,908,192366,176601843,45661593610,49524505
2920,YoosungEnt,1785,-16,-0.89,1802,1810,1773,67904,121744344,46316287500,25947500
8730,YoulchonChem,20250,-1200,-5.59,21150,21150,20050,115927,2368199350,5.022E+11,24800000
14440,YoungboChem,4520,-65,-1.42,4595,4620,4470,74226,335770734,90400000000,20000000
111770,Youngone Corp,81500,-1300,-1.57,82000,83900,80000,67825,5512579650,3.61138E+12,44311468
9970,YoungoneHoldings,196400,2000,1.03,195000,199900,194400,23345,4590557600,2.65125E+12,13499237
670,Youngpoong,52100,-2300,-4.23,54600,55000,51900,26375,1398745950,9.59197E+11,18410683
3470,Yuanta Securities,5450,-180,-3.2,5740,5820,5430,1267942,6989150170,1.0878E+12,199596576
3475,Yuanta Securities(1P),4365,-70,-1.58,4435,4445,4335,35759,156811666,56361805380,12912212
100,Yuhan,85200,-600,-0.7,86200,87500,85000,240202,20634452150,6.78598E+12,79647601
105,Yuhan(1P),72500,-600,-0.82,74000,74500,71900,3035,221060100,85618150000,1180940
3460,YuhwaSecu,3090,-105,-3.29,3195,3300,3090,141071,439971810,1.7521E+11,56702415
3465,YuhwaSecu(1P),3250,-40,-1.22,3260,3260,3195,492,1595935,56798381250,17476425
220,YuyuPharma,3810,-95,-2.43,3890,3910,3795,77503,297084032,64893257310,17032351
225,YuyuPharma(1P),4300,-10,-0.23,4300,4305,4205,2476,10610110,9747799000,2266930
227,YuyuPharma(2PB),10590,0,0,10800,10800,10590,1154,12221070,3447680400,325560
13890,ZINUS,9740,-720,-6.88,10400,10630,9690,108702,1073778090,2.13557E+11,21925813
483650,d'Alba Global,207000,-6000,-2.82,215000,218500,205000,152359,31912755250,2.57126E+12,12421540
15020,e-STARCO,928,0,0,0,0,0,0,0,19883142400,21425800
139480,emart,88100,-4600,-4.96,92800,92800,87300,304927,27096231900,2.43119E+12,27595819
139130,iM Financial Group,18150,-640,-3.41,18360,18580,17770,575785,10403913545,2.91534E+12,160624583
122900,iMarketKorea,7330,90,1.24,7800,7950,7300,1481624,11410876215,2.45033E+11,33428840
377300,kakaopay,46750,-1800,-3.71,47800,48200,46250,290546,13625402775,6.32323E+12,135256275
